2025,4,18,2025-04-28,운영1팀,서울동부,피패킹 품질 확대,36,강남논현점,8001,7200,1103,616,254,205,5230,1178,1500,8013,7868,1,55,55,0,0,0,0,790,828,753,758,45,33,29097084,4895,7879,0,306.28,875.95,3346.33,1643.8,6172.36,1,16.463333,56.791667,21.191667,5.388333,461,8.8,14.4,942,8723.97504
2025,4,18,2025-04-28,운영1팀,서울동부,피패킹 품질 확대,85,강남압구정점,4627,4000,656,346,184,109,2879,679,1022,4627,4601,1,20,20,0,0,0,0,435,456,432,462,30,0,17353495,2839,4687,0,172.44,572.06,2310.31,977.18,4031.99,1,8.595,38.93,16.09,8.893333,465,10.4,14.3,499,5462.629536
2025,4,18,2025-04-28,운영1팀,서울동부,피패킹 품질 확대,35,강남양재점,9140,7400,1221,651,292,241,5522,1531,1972,9159,8789,1,78,72,0,0,0,0,809,848,816,817,64,0,34003595,5596,8937,0,306.38,1218.27,5342.56,2111.29,8978.5,3,20.17,65.435,19.705,3.586667,456,8.8,13.4,968,8964.455456
2025,4,18,2025-04-28,운영1팀,서울동부,피패킹 품질 확대,156,강동천호점,8847,7400,1260,665,283,284,5145,1403,2214,8851,8781,1,68,63,0,0,0,0,810,849,797,798,66,1,31517090,5457,8278,0,235.27,971.14,3716.82,1667.9,6591.13,,17.36,58.021667,16.733333,2.18,494,8.8,16.5,984,9114.794304
2025,4,18,2025-04-28,운영2팀,서울북부,피패킹 품질 확대,130,강북미아점,9312,8000,1245,664,281,266,5999,1414,1795,9317,9311,1,35,35,0,0,0,0,877,919,927,985,80,0,34237818,6166,9054,0,279.11,1120.52,8815.04,1730.74,11945.41,2,19.27,65.446667,21.138333,4.041667,503,13.2,16.4,1018,14138.48885
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,39,강서가양점,8644,7800,1242,634,303,273,5188,1540,1789,8647,8641,1,248,186,0,0,0,0,850,891,844,845,71,18,31738037,5524,8375,0,242.33,1179.71,5314.53,1780.36,8516.93,2,19.303333,63.201667,19.423333,5.233333,462,10.6,14.7,1049,11703.1721
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,141,강서화곡점,12440,10900,1528,804,358,322,7535,2287,2466,12459,12427,1,45,45,0,0,0,0,1192,1249,1112,1119,88,30,43531828,7564,11526,0,346.61,1638.3,6581.54,2787.13,11353.58,3,25.296667,94.873333,15.128333,4.555,511,11.3,14.6,1282,15248.86907
2025,4,18,2025-04-28,운영3팀,서울중부,피패킹 품질 확대,143,고양점,3703,3500,597,293,152,134,2209,594,848,3704,3702,1,46,46,0,0,0,0,383,402,337,338,36,8,11407439,2154,3027,0,98.82,471.05,892.21,652.94,2115.02,1,7.16,32.191667,6.296667,3.511667,456,9.8,13.3,373,3842.473768
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,60,관악신림점,12610,9900,1524,830,302,351,7437,1612,3446,12636,11541,1,109,109,0,0,0,0,1087,1139,1059,1069,94,63,37079793,6700,9858,0,331.19,1388.92,7230.99,2057.52,11008.62,4,27.823333,76.028333,21.668333,5.363333,443,11.3,14.7,1265,15045.51382
2025,4,18,2025-04-28,운영2팀,서울북부,피패킹 품질 확대,41,광진자양점,10375,8500,1415,758,311,312,6204,1567,2499,10389,10366,1,26,26,0,0,0,0,933,978,889,895,85,33,32145387,5678,8383,0,321.55,1228.35,5673.65,2137.87,9361.42,1,18.373333,72.91,23.373333,7.916667,462,11,14.5,1141,13209.05828
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,55,구로신도림점,6875,5400,1031,529,254,219,4098,1150,1538,6879,5749,0,72,72,0,0,0,0,593,622,586,586,63,0,21686735,3955,5868,30.27,192,773.81,5231.65,1256.96,7454.42,7,16.686667,41.928333,14.018333,2.938333,511,9.3,14.8,728,7126.147692
2025,4,18,2025-04-28,운영2팀,서울북부,멀티 피패킹,111,구리점,5653,5100,797,419,189,173,3533,847,1223,5656,5653,1,35,0,0,0,0,0,563,590,557,582,50,13,20993966,3635,5482,0,1128.44,643.24,1034.82,1980.35,4786.85,1,9.693333,41.196667,18.101667,2.571667,468,13.6,15.5,601,8606.66752
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,108,군포점,3721,3200,616,297,179,123,2206,735,741,3724,3692,1,170,170,0,0,0,0,354,371,383,387,41,8,14696461,2588,3719,0,124.71,440.36,2174.33,582.94,3322.34,1,8.078333,26.743333,11.69,3.596667,487,8.8,16.4,424,3923.62784
2025,4,18,2025-04-28,운영4팀,서울서부,피패킹 품질 확대,54,금천독산점,8685,6700,1198,599,300,266,5165,1422,2016,8706,6084,0,54,54,0,0,0,0,733,768,709,710,75,0,24961201,4521,6653,11.52,208.41,717.55,6212.06,1365.68,8503.7,,17.783333,48.43,12.456667,3.706667,509,10.3,16.7,912,9885.82464
2025,4,18,2025-04-28,운영5팀,경기서부,서빙 로봇,72,김포점,5526,5100,782,377,198,182,3014,898,1552,5559,4888,0,92,46,0,0,0,0,556,583,539,539,52,7,22617700,3984,6009,17.68,653.18,726.5,3095.97,2040.99,6516.64,2,12.87,47.308333,12.56,6.675,434,8.8,13.2,585,5421.459648
2025,4,18,2025-04-28,운영7팀,광역남부,피패킹 품질 확대,126,김해점,3395,2900,474,233,123,110,1941,562,873,3396,3394,1,32,32,0,0,0,0,318,334,371,373,27,14,12978078,2311,3443,0,89.36,421.55,1174.66,552,2237.57,,8.105,23.105,14.245,3.723333,483,8.8,16.3,356,3294.489088
2025,4,18,2025-04-28,운영2팀,서울북부,피패킹 품질 확대,87,노원중계점,8149,6400,1137,565,271,270,4788,1197,2083,8153,8094,1,39,39,0,0,0,0,703,737,751,751,48,1,27703668,4912,7408,0,302.52,1094.33,5447.84,1768.93,8613.62,4,16.888333,63.233333,20.236667,4.733333,493,8.8,13.3,835,7737.357056
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,103,대구달서점,6335,6600,753,390,153,200,3605,998,1689,6357,6335,1,48,48,0,0,0,0,723,758,780,789,57,35,27681315,5054,7525,0,268.06,1017.21,3576.94,1374.98,6237.19,1,9.981667,52.073333,11.191667,2.228333,550,8.8,17.3,742,6875.455488
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,112,대구북구점,2651,3300,440,214,103,115,1428,437,765,2651,2650,1,50,48,0,0,0,0,365,383,384,387,25,14,12844565,2393,3465,0,100.97,485.37,2070.38,565.04,3221.76,,4.721667,23.035,25.273333,5.048333,473,8.8,17.6,371,3438.345152
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,113,대구수성점,4374,4900,626,319,156,140,2319,928,1076,4374,4373,1,46,46,0,0,0,0,535,561,553,583,44,23,20623342,3566,5387,0,173.66,609.37,2639.1,949.61,4371.74,,8.646667,34.741667,13.52,1.791667,478,8.8,16.1,569,5270.812096
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,114,대구중구점,4667,4700,629,310,150,162,2513,857,1254,4667,4663,1,46,46,0,0,0,0,517,542,510,511,44,17,17908105,3251,4701,0,187.85,771.68,2121.93,962.13,4043.59,,8.368333,37.646667,13.223333,1.87,490,8.8,16.1,548,5071.389312
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,140,대전서구점,8048,7800,1107,567,266,241,4715,1309,1914,8050,7377,0,0,0,0,0,0,0,858,899,831,834,81,35,30445118,5494,8249,0,273.24,902.81,6825.74,1822.31,9824.1,1,15.968333,64.073333,7.155,2.115,484,8.8,15.7,982,9097.198176
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,91,대전유성점,4794,4200,691,348,201,126,2652,902,1181,4796,4778,1,2068,0,0,0,0,0,462,484,494,497,43,16,16914637,3106,4563,0,118.89,632.74,2257.89,911.93,3921.45,,9.228333,35.053333,8.606667,1.165,476,8.8,15.5,526,4874.744864
2025,4,18,2025-04-28,운영7팀,광역북부,피패킹 품질 확대,76,대전중구점,7049,6000,1016,534,227,229,4314,1114,1549,7051,6951,1,106,106,0,0,0,0,660,692,672,677,52,28,23270098,4237,6256,0,162.82,810.81,2904.36,1121.12,4999.11,,15.128333,46.111667,17.35,5.581667,451,8.8,15.2,771,7141.249632
