"운영일","PPC","hash","SKU","UNIT","SKU당 피킹시간","UNIT당 피킹시간","주차","월","년"
"2025-05-07","김포점","GVvbIG2v",94,120.0,"0.30",0.23191666666666666,19,5,2025
"2025-05-07","인천검단점","Ww7sYExT",370,534.0,"0.23",0.16142322097378278,19,5,2025
"2025-05-07","대전서구점","mAdzgGL9",502,718.0,"0.27",0.1911142061281337,19,5,2025
"2025-05-07","부산사하점","XH5C1pQc",485,714.0,"0.20",0.13820728291316528,19,5,2025
"2025-05-07","수원인계점","GiRxgXCF",335,445.0,"0.36",0.27406741573033705,19,5,2025
"2025-05-07","부산동래점","yDsc7qdK",882,1368.0,"0.25",0.16002923976608185,19,5,2025
"2025-05-07","부천점","PhPLE9Xl",828,1272.0,"0.29",0.19041666666666668,19,5,2025
"2025-05-07","대구수성점","dRV3LBas",453,629.0,"0.34",0.24263910969793323,19,5,2025
"2025-05-07","인천용현점","DNcSyCP4",101,129.0,"0.24",0.1894573643410853,19,5,2025
"2025-05-07","안산점","yH3YUMVL",265,388.0,"0.60",0.4088917525773196,19,5,2025
"2025-05-07","부천점","q5ZNaaY9",295,440.0,"0.34",0.22777272727272727,19,5,2025
"2025-05-07","강북미아점","1AjsPJJW",439,603.0,"0.27",0.19688225538971807,19,5,2025
"2025-05-07","영등포신길점","jSZlRiAR",481,698.0,"0.40",0.2787535816618911,19,5,2025
"2025-05-07","마포상암점","FWDfeUiz",111,156.0,"0.23",0.16576923076923075,19,5,2025
"2025-05-07","관악신림점","31VIJtDx",98,150.0,"0.77",0.5044,19,5,2025
"2025-05-07","울산남구점","Ray9Vi8b",503,782.0,"0.23",0.15031969309462914,19,5,2025
"2025-05-07","구로신도림점","yYCVqgtF",658,969.0,"0.26",0.17460268317853456,19,5,2025
"2025-05-07","평택고덕점","SajbnMGD",154,200.0,"0.30",0.23315000000000002,19,5,2025
"2025-05-07","서대문신촌점","h9V5w6rY",483,722.0,"0.32",0.21490304709141272,19,5,2025
"2025-05-07","인천청라점","qufqf5h7",704,1017.0,"0.44",0.30615535889872175,19,5,2025
"2025-05-07","수원인계점","wUpqY0vt",128,214.0,"0.32",0.19429906542056075,19,5,2025
"2025-05-07","오산점","wSrCMTNF",481,707.0,"0.30",0.20462517680339462,19,5,2025
"2025-05-07","대전서구점","GGkAh8On",759,1093.0,"0.31",0.2120402561756633,19,5,2025
"2025-05-07","인천청라점","xYP8uaUK",230,350.0,"0.49",0.3243142857142857,19,5,2025
"2025-05-07","시흥점","mYDm9wo5",421,600.0,"0.42",0.29405000000000003,19,5,2025
"2025-05-07","고양점","b3dsRAQe",77,106.0,"0.27",0.1932075471698113,19,5,2025
"2025-05-07","인천부평점","1NsFeQ5Y",41,46.0,"0.22",0.19543478260869565,19,5,2025
"2025-05-07","안산점","qgDeENWM",282,398.0,"0.27",0.1921356783919598,19,5,2025
"2025-05-07","서초교대점","bAPhXh4L",618,904.0,"0.33",0.22423672566371683,19,5,2025
"2025-05-07","안양점","PUAEbbg9",393,503.0,"0.32",0.2524652087475149,19,5,2025
"2025-05-07","부산진구점","BqYUWOhu",391,542.0,"0.28",0.20276752767527675,19,5,2025
"2025-05-07","강남논현점","fHgBgDt4",19,24.0,"0.18",0.1425,19,5,2025
"2025-05-07","의정부점","tR6DiYB6",666,963.0,"0.20",0.1406853582554517,19,5,2025
"2025-05-07","분당점","tG5isvAw",480,741.0,"0.33",0.2146828609986505,19,5,2025
"2025-05-07","서대문신촌점","GTVZw1T1",398,655.0,"0.27",0.16425954198473283,19,5,2025
"2025-05-07","일산점","Y6qG6ON5",521,794.0,"0.27",0.1740931989924433,19,5,2025
"2025-05-07","성남점","6iy5wckx",251,387.0,"0.24",0.15757105943152455,19,5,2025
"2025-05-07","강남양재점","x8e9YSCj",123,192.0,"0.28",0.17666666666666667,19,5,2025
"2025-05-07","대전유성점","dmU9z9c4",5,9.0,"0.73",0.4077777777777778,19,5,2025
"2025-05-07","동작상도점","SEw1sMuQ",362,571.0,"0.22",0.14012259194395799,19,5,2025
"2025-05-07","대구달서점","ox2Mutoe",616,844.0,"0.28",0.20342417061611373,19,5,2025
"2025-05-07","안산점","4ums4Xb6",153,228.0,"0.19",0.12859649122807018,19,5,2025
"2025-05-07","청주상당점","m6YEnEMN",558,803.0,"0.26",0.1826027397260274,19,5,2025
"2025-05-07","인천연수점","cgg1EjzO",606,863.0,"0.22",0.15665121668597914,19,5,2025
"2025-05-07","강동천호점","qms5YgcS",599,835.0,"0.24",0.17292215568862274,19,5,2025
"2025-05-07","수원인계점","6py3o9wg",275,394.0,"0.30",0.2096446700507614,19,5,2025
"2025-05-07","고양점","nGQHbxoh",260,419.0,"0.30",0.18744630071599047,19,5,2025
"2025-05-07","마포상암점","l8buC0JX",69,110.0,"0.36",0.22281818181818183,19,5,2025
"2025-05-07","관악신림점","bPG8jpnk",233,346.0,"0.39",0.2639595375722543,19,5,2025
"2025-05-07","부산해운대점","FKNxjsLS",223,296.0,"0.17",0.12753378378378377,19,5,2025
"2025-05-07","평택점","IfS6jd5f",536,748.0,"0.28",0.20315508021390374,19,5,2025
"2025-05-07","노원중계점","3OPRpmub",350,523.0,"0.27",0.17833652007648182,19,5,2025
"2025-05-07","송파잠실점","Vwt7U3D0",156,209.0,"0.31",0.23076555023923442,19,5,2025
"2025-05-07","파주점","z43i9P3r",280,362.0,"0.20",0.15624309392265193,19,5,2025
"2025-05-07","서초반포점","TKuhRNfu",653,1007.0,"0.30",0.1954617676266137,19,5,2025
"2025-05-07","서대문신촌점","U3Vq6tn0",499,741.0,"0.41",0.2732793522267207,19,5,2025
"2025-05-07","청주흥덕점","B3IkBZiK",498,729.0,"0.32",0.2159259259259259,19,5,2025
"2025-05-07","파주점","kxPNKttb",351,481.0,"0.29",0.2126195426195426,19,5,2025
"2025-05-07","인천연수점","jyIGbRdu",289,439.0,"0.28",0.18200455580865604,19,5,2025
"2025-05-07","광진자양점","m8FuOd2H",48,69.0,"0.31",0.21217391304347827,19,5,2025
"2025-05-07","영등포신길점","ZiNhlQff",442,601.0,"0.28",0.20760399334442595,19,5,2025
"2025-05-07","수원인계점","PxkGkXuE",761,1103.0,"0.27",0.18710788757932909,19,5,2025
"2025-05-07","일산점","OEzGrWlc",192,275.0,"0.27",0.1870909090909091,19,5,2025
"2025-05-07","강북미아점","G4E1uyTT",681,997.0,"0.30",0.2052256770310933,19,5,2025
"2025-05-07","중구명동점","5UciEqgg",503,905.0,"0.27",0.14851933701657458,19,5,2025
"2025-05-07","시흥점","IpkuBy7A",520,772.0,"0.29",0.19691709844559588,19,5,2025
"2025-05-07","평택점","fRsFyZrx",471,705.0,"0.34",0.22500709219858156,19,5,2025
"2025-05-07","서초내방점","Dr3GqKzt",735,1078.0,"0.28",0.18762523191094618,19,5,2025
"2025-05-07","인천남부점","ETHJuUkl",140,190.0,"0.30",0.22310526315789475,19,5,2025
"2025-05-07","강남논현점","iduUeesx",238,365.0,"0.45",0.2913150684931507,19,5,2025
"2025-05-07","서대문신촌점","ap3ODV1a",478,705.0,"0.33",0.22182978723404254,19,5,2025
"2025-05-07","오산점","dI6AOx4K",206,320.0,"0.21",0.134375,19,5,2025
"2025-05-07","중랑면목점","hYb51gsR",604,858.0,"0.27",0.18747086247086248,19,5,2025
"2025-05-07","동대문제기점","6pITvxa6",333,533.0,"0.58",0.36517823639774855,19,5,2025
"2025-05-07","금천독산점","to6JEfCT",263,382.0,"0.29",0.20157068062827224,19,5,2025
"2025-05-07","분당점","wpDaE2kG",339,507.0,"0.22",0.14883629191321499,19,5,2025
"2025-05-07","동탄점","TR0u4Bpc",64,93.0,"0.28",0.1910752688172043,19,5,2025
"2025-05-07","금천독산점","tVpXliAi",264,396.0,"0.43",0.28356060606060607,19,5,2025
"2025-05-07","수원인계점","MNX4hTlh",80,116.0,"0.38",0.2638793103448276,19,5,2025
"2025-05-07","대구중구점","afatjLnC",144,205.0,"0.26",0.18512195121951222,19,5,2025
"2025-05-07","서대문신촌점","Kx0yIuzu",351,503.0,"0.47",0.3305168986083499,19,5,2025
"2025-05-07","동탄점","4qhC9mwm",626,954.0,"0.19",0.12249475890985324,19,5,2025
"2025-05-07","오산점","frh3RVrd",498,662.0,"0.20",0.15148036253776434,19,5,2025
"2025-05-07","부산동래점","eSMsgB5G",481,696.0,"0.32",0.21916666666666665,19,5,2025
"2025-05-07","부산진구점","BXXmeTKr",572,823.0,"0.17",0.12069258809234508,19,5,2025
"2025-05-07","대구수성점","MMLHNgVi",417,579.0,"0.23",0.16317789291882556,19,5,2025
"2025-05-07","안산점","hJjoGxPb",485,666.0,"0.22",0.16099099099099098,19,5,2025
"2025-05-07","구리점","LhVgbeCT",359,473.0,"0.40",0.3050739957716702,19,5,2025
"2025-05-07","동작상도점","9M68uXrL",273,376.0,"0.26",0.18808510638297873,19,5,2025
"2025-05-07","노원중계점","Qjpj5e6w",277,390.0,"0.34",0.24435897435897436,19,5,2025
"2025-05-07","인천청라점","YIQvBOfX",328,508.0,"0.45",0.29045275590551184,19,5,2025
"2025-05-07","노원중계점","xYyVIPQJ",755,1148.0,"0.28",0.18542682926829268,19,5,2025
"2025-05-07","인천남부점","keXNEf5l",292,418.0,"0.30",0.20870813397129184,19,5,2025
"2025-05-07","대구달서점","QMsTE3pA",565,815.0,"0.25",0.17519018404907977,19,5,2025
"2025-05-07","하남점","BwqVpSUc",566,763.0,"0.25",0.18529488859764087,19,5,2025
"2025-05-07","성동옥수점","Fk2UVhmN",85,139.0,"0.29",0.17633093525179858,19,5,2025
"2025-05-07","광진자양점","a3ViGndt",438,663.0,"0.51",0.3350075414781297,19,5,2025
"2025-05-07","청주흥덕점","XOjFAR4c",320,479.0,"0.31",0.2055741127348643,19,5,2025
"2025-05-07","파주점","lESah6Vs",295,431.0,"0.29",0.19921113689095127,19,5,2025
"2025-05-07","부천점","72eYGvIL",712,1050.0,"0.27",0.1803047619047619,19,5,2025
"2025-05-07","금천독산점","mJh8DupS",600,881.0,"0.26",0.1773212258796822,19,5,2025
"2025-05-07","성동옥수점","heVwVvTT",192,272.0,"0.22",0.15613970588235293,19,5,2025
"2025-05-07","수원권선점","ChuQ75ck",319,482.0,"0.27",0.18085062240663902,19,5,2025
"2025-05-07","창원점","h5HdXArQ",531,767.0,"0.25",0.17061277705345504,19,5,2025
"2025-05-07","금천독산점","qC5XVjz3",433,649.0,"0.28",0.18694915254237288,19,5,2025
"2025-05-07","부산해운대점","G251q7cL",229,349.0,"0.27",0.1749570200573066,19,5,2025
"2025-05-07","부산남구점","6eCbxtXB",184,274.0,"0.22",0.14996350364963504,19,5,2025
"2025-05-07","동대문제기점","infLTrXn",37,47.0,"0.22",0.17702127659574468,19,5,2025
"2025-05-07","인천청라점","vkrg17Eh",1202,1664.0,"0.45",0.32606971153846154,19,5,2025
"2025-05-07","서대문신촌점","370PvNOy",415,655.0,"0.28",0.1772671755725191,19,5,2025
"2025-05-07","강남논현점","1N6EvCay",414,669.0,"0.34",0.20871449925261584,19,5,2025
"2025-05-07","성동옥수점","2ZHGcx47",66,78.0,"0.37",0.3164102564102564,19,5,2025
"2025-05-07","서초반포점","nmSf592N",306,556.0,"0.39",0.21343525179856115,19,5,2025
"2025-05-07","서초반포점","lRTRpAQF",436,692.0,"0.26",0.16489884393063584,19,5,2025
"2025-05-07","송파문정점","quvkntZV",408,610.0,"0.32",0.211672131147541,19,5,2025
"2025-05-07","동대문제기점","mTl3s2HA",356,496.0,"0.25",0.17808467741935483,19,5,2025
"2025-05-07","수원권선점","LACB6vFq",299,443.0,"0.28",0.18751693002257336,19,5,2025
"2025-05-07","부산해운대점","2LaFYmbp",654,969.0,"0.24",0.16418988648090815,19,5,2025
"2025-05-07","부산해운대점","JOjSldof",310,445.0,"0.27",0.18901123595505617,19,5,2025
"2025-05-07","하남점","auPvHwQK",210,281.0,"0.42",0.31096085409252666,19,5,2025
"2025-05-07","인천용현점","MmYY8lcl",634,910.0,"0.31",0.21806593406593405,19,5,2025
"2025-05-07","안양점","UOgU0Pt1",345,480.0,"0.24",0.17264583333333333,19,5,2025
"2025-05-07","강서화곡점","GZyadhL6",748,1078.0,"0.33",0.22954545454545452,19,5,2025
"2025-05-07","부산사하점","RQ0lPoNI",343,492.0,"0.26",0.18016260162601627,19,5,2025
"2025-05-07","파주점","B4EGwNoV",366,498.0,"0.28",0.20210843373493978,19,5,2025
"2025-05-07","부천점","mETIww01",565,823.0,"0.30",0.20411907654921022,19,5,2025
"2025-05-07","대전서구점","ArwXSATB",9,10.0,"0.18",0.16499999999999998,19,5,2025
"2025-05-07","부천점","vqdeN3Np",18,23.0,"0.40",0.31565217391304345,19,5,2025
"2025-05-07","동대문제기점","xZyaOW85",412,602.0,"0.35",0.23850498338870435,19,5,2025
"2025-05-07","평택고덕점","N1bnffsl",300,386.0,"0.33",0.2567875647668394,19,5,2025
"2025-05-07","의정부점","4KTEwHUk",231,352.0,"0.57",0.37732954545454545,19,5,2025
"2025-05-07","금천독산점","V1WgwVrd",99,126.0,"0.21",0.16357142857142856,19,5,2025
"2025-05-07","구리점","ySCFB1I4",337,503.0,"0.39",0.26443339960238565,19,5,2025
"2025-05-07","하남점","MKZUn8WR",549,814.0,"0.23",0.15692874692874692,19,5,2025
"2025-05-07","대구북구점","pWZDUnlU",491,762.0,"0.40",0.25741469816272966,19,5,2025
"2025-05-07","인천청라점","EF3pni84",126,184.0,"0.31",0.2114673913043478,19,5,2025
"2025-05-07","용인점","nkf0H6jV",590,940.0,"0.31",0.19741489361702128,19,5,2025
"2025-05-07","강서화곡점","8TpgsJcd",402,609.0,"0.35",0.2277832512315271,19,5,2025
"2025-05-07","인천부평점","hzKEsc2s",26,40.0,"0.24",0.15625,19,5,2025
"2025-05-07","대전유성점","Ci7k5QPP",292,425.0,"0.25",0.16981176470588236,19,5,2025
"2025-05-07","성남점","vJvf1hvg",227,334.0,"0.33",0.225,19,5,2025
"2025-05-07","관악신림점","dqOy9IL3",500,721.0,"0.34",0.23276005547850206,19,5,2025
"2025-05-07","강서화곡점","iljNL4oM",437,598.0,"0.43",0.31469899665551837,19,5,2025
"2025-05-07","용산한남점","DTH5Zz74",473,716.0,"0.30",0.19882681564245813,19,5,2025
"2025-05-07","서초교대점","lifLhOeC",510,809.0,"0.37",0.2360321384425216,19,5,2025
"2025-05-07","동대문제기점","TCL5ZW2v",395,564.0,"0.32",0.2219858156028369,19,5,2025
"2025-05-07","인천남부점","yLy5cRbz",205,288.0,"0.26",0.1836111111111111,19,5,2025
"2025-05-07","송파잠실점","GWxfjhsv",391,558.0,"0.39",0.274910394265233,19,5,2025
"2025-05-07","송파잠실점","024iQejK",48,82.0,"0.31",0.18170731707317073,19,5,2025
"2025-05-07","인천연수점","77ibphRb",659,920.0,"0.20",0.14230434782608695,19,5,2025
"2025-05-07","강남양재점","UHnonvlJ",423,645.0,"0.30",0.19365891472868216,19,5,2025
"2025-05-07","전주점","v5hUtGnu",439,638.0,"0.41",0.279717868338558,19,5,2025
"2025-05-07","대전서구점","TkeUiHRY",498,733.0,"0.48",0.3242974079126876,19,5,2025
"2025-05-07","인천용현점","Qu949fGd",336,473.0,"0.22",0.1582663847780127,19,5,2025
"2025-05-07","창원점","QkU4U0S9",423,606.0,"0.30",0.20632013201320132,19,5,2025
"2025-05-07","평택점","iCsw1eeQ",230,308.0,"0.35",0.26,19,5,2025
"2025-05-07","강남압구정점","IjgFmPok",215,338.0,"0.27",0.17357988165680474,19,5,2025
"2025-05-07","강서가양점","kEPh8BJG",426,637.0,"0.25",0.16816326530612247,19,5,2025
"2025-05-07","김해점","Wrmuw4ag",12,14.0,"0.20",0.16785714285714287,19,5,2025
