"date","name","hash","split_order_id","sku_code","prev_dt","dt","diff_seconds"
"2025-05-10","부천점","ek7EouT6","166392078","A21013948","2025-05-10 10:37:23","2025-05-10 10:37:35",11
"2025-05-10","부천점","ek7EouT6","166392078",null,"2025-05-10 10:37:35","2025-05-10 10:41:54",259
"2025-05-10","부천점","OffCwHq1","166392102","A21014101","2025-05-10 10:37:17","2025-05-10 10:37:36",19
"2025-05-10","부천점","OffCwHq1","166392102","A20001143","2025-05-10 10:37:36","2025-05-10 10:38:10",34
"2025-05-10","부천점","OffCwHq1","166392102","A20003835","2025-05-10 10:38:10","2025-05-10 10:38:20",9
"2025-05-10","부천점","OffCwHq1","166392102","A20002338","2025-05-10 10:38:20","2025-05-10 10:38:30",10
"2025-05-10","부천점","eED1ubfK","166392203","A20002178","2025-05-10 13:09:26","2025-05-10 13:09:47",20
"2025-05-10","부천점","eED1ubfK","166392203","A20004284","2025-05-10 13:09:47","2025-05-10 13:09:56",9
"2025-05-10","부천점","eED1ubfK","166392203","A21001712","2025-05-10 13:09:56","2025-05-10 13:10:04",8
"2025-05-10","부천점","eED1ubfK","166392203","A21007818","2025-05-10 13:10:04","2025-05-10 13:10:22",18
"2025-05-10","부천점","eED1ubfK","166392203","A21001710","2025-05-10 13:10:22","2025-05-10 13:10:37",14
"2025-05-10","부천점","eED1ubfK","166392203","A20000756","2025-05-10 13:10:37","2025-05-10 13:10:45",7
"2025-05-10","부천점","eED1ubfK","166392203","A20001844","2025-05-10 13:10:45","2025-05-10 13:10:51",6
"2025-05-10","부천점","eED1ubfK","166392203","A20003185","2025-05-10 13:10:51","2025-05-10 13:11:12",20
"2025-05-10","부천점","eED1ubfK","166392203","A21006637","2025-05-10 13:11:12","2025-05-10 13:11:21",8
"2025-05-10","부천점","eED1ubfK","166392203","A21001646","2025-05-10 13:11:21","2025-05-10 13:11:30",8
"2025-05-10","부천점","eED1ubfK","166392203","S0006005","2025-05-10 13:11:30","2025-05-10 13:11:42",12
"2025-05-10","부천점","eED1ubfK","166392203","A21001684","2025-05-10 13:11:42","2025-05-10 13:11:52",10
"2025-05-10","부천점","eED1ubfK","166392203","A21001864","2025-05-10 13:11:52","2025-05-10 13:11:58",6
"2025-05-10","부천점","eED1ubfK","166392203","A21001390","2025-05-10 13:11:58","2025-05-10 13:12:12",13
"2025-05-10","부천점","eED1ubfK","166392203","A21008562","2025-05-10 13:12:12","2025-05-10 13:12:17",5
"2025-05-10","부천점","eED1ubfK","166392203","A21015101","2025-05-10 13:12:17","2025-05-10 13:12:35",17
"2025-05-10","부천점","km65htJ1","166392285","S0006519","2025-05-10 10:38:29","2025-05-10 10:38:44",14
"2025-05-10","부천점","km65htJ1","166392285","A21001792","2025-05-10 10:38:44","2025-05-10 10:38:52",7
"2025-05-10","부천점","km65htJ1","166392285","A20004316","2025-05-10 10:38:52","2025-05-10 10:39:12",19
"2025-05-10","부천점","km65htJ1","166392285","A20001709","2025-05-10 10:39:12","2025-05-10 10:39:19",7
"2025-05-10","부천점","km65htJ1","166392285","A20002170","2025-05-10 10:39:19","2025-05-10 10:39:24",4
"2025-05-10","부천점","km65htJ1","166392285","A21010464","2025-05-10 10:39:24","2025-05-10 10:39:28",4
"2025-05-10","부천점","km65htJ1","166392285","A38001407","2025-05-10 10:39:28","2025-05-10 10:39:47",19
"2025-05-10","부천점","Ce4KI7ec","166392311","A38001903","2025-05-10 10:39:12","2025-05-10 10:39:53",40
"2025-05-10","부천점","Ce4KI7ec","166392311","S0003901","2025-05-10 10:39:53","2025-05-10 10:40:09",16
"2025-05-10","부천점","Ce4KI7ec","166392311","A17000087","2025-05-10 10:40:09","2025-05-10 10:40:31",21
"2025-05-10","부천점","QkYnP6mH","166392390","S0001640","2025-05-10 10:39:25","2025-05-10 10:39:38",12
"2025-05-10","부천점","QkYnP6mH","166392390","A20002075","2025-05-10 10:39:38","2025-05-10 10:39:45",7
"2025-05-10","부천점","QkYnP6mH","166392390","S0005460","2025-05-10 10:39:45","2025-05-10 10:39:52",6
"2025-05-10","부천점","QkYnP6mH","166392390","S0000439","2025-05-10 10:39:52","2025-05-10 10:39:58",5
"2025-05-10","부천점","QkYnP6mH","166392390","S0003823","2025-05-10 10:39:58","2025-05-10 10:40:08",9
"2025-05-10","부천점","QkYnP6mH","166392390","A20003366","2025-05-10 10:40:08","2025-05-10 10:40:18",9
"2025-05-10","부천점","QkYnP6mH","166392390","A20003944","2025-05-10 10:40:18","2025-05-10 10:40:24",6
"2025-05-10","부천점","OffCwHq1","166392425","A21014203","2025-05-10 10:40:38","2025-05-10 10:41:00",22
"2025-05-10","부천점","OffCwHq1","166392425","A21001710","2025-05-10 10:41:00","2025-05-10 10:41:25",25
"2025-05-10","부천점","OffCwHq1","166392425","A20000298","2025-05-10 10:41:25","2025-05-10 10:41:40",14
"2025-05-10","부천점","OffCwHq1","166392425","A20000928","2025-05-10 10:41:40","2025-05-10 10:41:46",6
"2025-05-10","부천점","OffCwHq1","166392425","S0005364","2025-05-10 10:41:46","2025-05-10 10:42:09",23
"2025-05-10","부천점","OffCwHq1","166392425","A21002076","2025-05-10 10:42:09","2025-05-10 10:42:33",23
"2025-05-10","부천점","OffCwHq1","166392425","A21003228","2025-05-10 10:42:33","2025-05-10 10:42:42",8
"2025-05-10","부천점","Ce4KI7ec","166392433","S0006241","2025-05-10 10:42:20","2025-05-10 10:42:45",25
"2025-05-10","부천점","Ce4KI7ec","166392433","A20001124","2025-05-10 10:42:45","2025-05-10 10:43:11",25
"2025-05-10","부천점","Ce4KI7ec","166392433","A18001008","2025-05-10 10:43:11","2025-05-10 10:43:46",35
"2025-05-10","부천점","Ce4KI7ec","166392433","S0001633","2025-05-10 10:43:46","2025-05-10 10:44:03",16
"2025-05-10","부천점","oOs9exjt","166392598","A21010359","2025-05-10 10:41:34","2025-05-10 10:41:59",25
"2025-05-10","부천점","oOs9exjt","166392598","A21002849","2025-05-10 10:41:59","2025-05-10 10:42:05",6
"2025-05-10","부천점","oOs9exjt","166392598","A21002849","2025-05-10 10:42:05","2025-05-10 10:42:06",0
"2025-05-10","부천점","oOs9exjt","166392598","A21016513","2025-05-10 10:42:06","2025-05-10 10:42:18",12
"2025-05-10","부천점","oOs9exjt","166392598","A21018604","2025-05-10 10:42:18","2025-05-10 10:42:39",20
"2025-05-10","부천점","km65htJ1","166392657","A21014203","2025-05-10 10:41:50","2025-05-10 10:42:32",41
"2025-05-10","부천점","km65htJ1","166392657","A20002997","2025-05-10 10:42:32","2025-05-10 10:43:01",29
"2025-05-10","부천점","km65htJ1","166392657","S0005972","2025-05-10 10:43:01","2025-05-10 10:43:08",6
"2025-05-10","부천점","km65htJ1","166392657","A20003851","2025-05-10 10:43:08","2025-05-10 10:43:17",8
"2025-05-10","부천점","km65htJ1","166392657","A21014815","2025-05-10 10:43:17","2025-05-10 10:43:26",8
"2025-05-10","부천점","km65htJ1","166392657","A20003997","2025-05-10 10:43:26","2025-05-10 10:43:37",11
"2025-05-10","부천점","km65htJ1","166392657","S0004054","2025-05-10 10:43:37","2025-05-10 10:43:49",12
"2025-05-10","부천점","km65htJ1","166392657","A38001239","2025-05-10 10:43:49","2025-05-10 10:44:13",23
"2025-05-10","부천점","km65htJ1","166392657","S0003460","2025-05-10 10:44:13","2025-05-10 10:44:19",6
"2025-05-10","부천점","km65htJ1","166392657","A38005592","2025-05-10 10:44:19","2025-05-10 10:44:41",22
"2025-05-10","부천점","km65htJ1","166392657","S0000271","2025-05-10 10:44:41","2025-05-10 10:44:59",18
"2025-05-10","부천점","km65htJ1","166392657","S0003074","2025-05-10 10:44:59","2025-05-10 10:45:11",11
"2025-05-10","부천점","km65htJ1","166392657","S0000277","2025-05-10 10:45:11","2025-05-10 10:45:25",14
"2025-05-10","부천점","km65htJ1","166392657","A21011320","2025-05-10 10:45:25","2025-05-10 10:45:46",21
"2025-05-10","부천점","29AzUo3j","166392659","S0001640","2025-05-10 10:42:00","2025-05-10 10:42:14",13
"2025-05-10","부천점","29AzUo3j","166392659","A20002706","2025-05-10 10:42:14","2025-05-10 10:42:24",9
"2025-05-10","부천점","29AzUo3j","166392659","A20000258","2025-05-10 10:42:24","2025-05-10 10:42:33",9
"2025-05-10","부천점","29AzUo3j","166392659","A21014501","2025-05-10 10:42:33","2025-05-10 10:42:52",18
"2025-05-10","부천점","29AzUo3j","166392659","A20001840","2025-05-10 10:42:52","2025-05-10 10:43:14",21
"2025-05-10","부천점","QkYnP6mH","166392667","A20001835","2025-05-10 10:42:08","2025-05-10 10:42:27",19
"2025-05-10","부천점","QkYnP6mH","166392667","A21008811","2025-05-10 10:42:27","2025-05-10 10:43:11",43
"2025-05-10","부천점","QkYnP6mH","166392667","A21003813","2025-05-10 10:43:11","2025-05-10 10:43:31",20
"2025-05-10","부천점","QkYnP6mH","166392667","A21003812","2025-05-10 10:43:31","2025-05-10 10:43:58",27
"2025-05-10","부천점","QkYnP6mH","166392667","A21003024","2025-05-10 10:43:58","2025-05-10 10:44:10",12
"2025-05-10","부천점","QkYnP6mH","166392667","A21020415","2025-05-10 10:44:10","2025-05-10 10:44:14",4
"2025-05-10","부천점","QkYnP6mH","166392667","S0005462","2025-05-10 10:44:14","2025-05-10 10:44:33",18
"2025-05-10","부천점","QkYnP6mH","166392667","A20001202","2025-05-10 10:44:33","2025-05-10 10:45:03",29
"2025-05-10","부천점","QkYnP6mH","166392667","A21021445","2025-05-10 10:45:03","2025-05-10 10:45:11",8
"2025-05-10","부천점","QkYnP6mH","166392667","A20003711","2025-05-10 10:45:11","2025-05-10 10:45:16",5
"2025-05-10","부천점","QkYnP6mH","166392667","A20001205","2025-05-10 10:45:16","2025-05-10 10:45:24",7
"2025-05-10","부천점","QkYnP6mH","166392667","A21006959","2025-05-10 10:45:24","2025-05-10 10:45:47",22
"2025-05-10","부천점","QkYnP6mH","166392667","A21002291","2025-05-10 10:45:47","2025-05-10 10:45:59",12
"2025-05-10","부천점","QkYnP6mH","166392667","A21020403","2025-05-10 10:45:59","2025-05-10 10:46:14",14
"2025-05-10","부천점","QkYnP6mH","166392667","A21002302","2025-05-10 10:46:14","2025-05-10 10:46:26",12
"2025-05-10","부천점","QkYnP6mH","166392667","S0006724","2025-05-10 10:46:26","2025-05-10 10:46:43",17
"2025-05-10","부천점","ek7EouT6","166392688","A38005256","2025-05-10 10:44:16","2025-05-10 10:44:51",34
"2025-05-10","부천점","ek7EouT6","166392688","A21012561","2025-05-10 10:44:51","2025-05-10 10:45:16",25
"2025-05-10","부천점","ek7EouT6","166392688","S0001383","2025-05-10 10:45:16","2025-05-10 10:45:51",35
"2025-05-10","부천점","ek7EouT6","166392688","A21012392","2025-05-10 10:45:51","2025-05-10 10:46:52",60
"2025-05-10","부천점","29AzUo3j","166392814","A20001983","2025-05-10 12:04:13","2025-05-10 12:04:26",13
"2025-05-10","부천점","29AzUo3j","166392814","S0000104","2025-05-10 12:04:26","2025-05-10 12:04:36",9
"2025-05-10","부천점","29AzUo3j","166392814","A21013932","2025-05-10 12:04:36","2025-05-10 12:04:51",15
"2025-05-10","부천점","29AzUo3j","166392814","A21011529","2025-05-10 12:04:51","2025-05-10 12:05:11",20
"2025-05-10","부천점","29AzUo3j","166392831","S0002007","2025-05-10 10:44:43","2025-05-10 10:45:08",25
"2025-05-10","부천점","29AzUo3j","166392831","A23000067","2025-05-10 10:45:08","2025-05-10 10:45:38",30
"2025-05-10","부천점","29AzUo3j","166392831","A21017063","2025-05-10 10:45:38","2025-05-10 10:45:51",12
"2025-05-10","부천점","29AzUo3j","166392831","A21017724","2025-05-10 10:45:51","2025-05-10 10:46:02",10
"2025-05-10","부천점","29AzUo3j","166392831","A20000456","2025-05-10 10:46:02","2025-05-10 10:46:12",10
"2025-05-10","부천점","29AzUo3j","166392831","S0001867","2025-05-10 10:46:12","2025-05-10 10:46:23",10
"2025-05-10","부천점","29AzUo3j","166392831","S0004046","2025-05-10 10:46:23","2025-05-10 10:46:30",7
"2025-05-10","부천점","29AzUo3j","166392831","A20001747","2025-05-10 10:46:30","2025-05-10 10:46:38",7
"2025-05-10","부천점","29AzUo3j","166392831","A21017364","2025-05-10 10:46:38","2025-05-10 10:46:48",9
"2025-05-10","부천점","29AzUo3j","166392831","A21009178","2025-05-10 10:46:48","2025-05-10 10:47:10",21
"2025-05-10","부천점","oOs9exjt","166392846","A21020635","2025-05-10 10:44:47","2025-05-10 10:45:06",19
"2025-05-10","부천점","oOs9exjt","166392846","S0004615","2025-05-10 10:45:06","2025-05-10 10:45:17",11
"2025-05-10","부천점","OffCwHq1","166392854","S0000781","2025-05-10 10:45:15","2025-05-10 10:45:31",15
"2025-05-10","부천점","OffCwHq1","166392854","A21021182","2025-05-10 10:45:31","2025-05-10 10:45:36",5
"2025-05-10","부천점","OffCwHq1","166392854","A21021180","2025-05-10 10:45:36","2025-05-10 10:45:59",22
"2025-05-10","부천점","OffCwHq1","166392854","A21019496","2025-05-10 10:45:59","2025-05-10 10:46:07",8
"2025-05-10","부천점","OffCwHq1","166392854","S0000782","2025-05-10 10:46:07","2025-05-10 10:46:18",11
"2025-05-10","부천점","OffCwHq1","166392854","A21021713","2025-05-10 10:46:18","2025-05-10 10:46:42",24
"2025-05-10","부천점","OffCwHq1","166392854","S0006050","2025-05-10 10:46:42","2025-05-10 10:46:56",13
"2025-05-10","부천점","OffCwHq1","166392854","A21002302","2025-05-10 10:46:56","2025-05-10 10:47:08",11
"2025-05-10","부천점","OffCwHq1","166392854","A21014413","2025-05-10 10:47:08","2025-05-10 10:47:23",15
"2025-05-10","부천점","OffCwHq1","166392854","A21002253","2025-05-10 10:47:23","2025-05-10 10:47:52",29
"2025-05-10","부천점","Ce4KI7ec","166392884","A21003468","2025-05-10 10:45:51","2025-05-10 10:46:36",45
"2025-05-10","부천점","Ce4KI7ec","166392884","S0004286","2025-05-10 10:46:36","2025-05-10 10:46:47",11
"2025-05-10","부천점","Ce4KI7ec","166392884","S0006241","2025-05-10 10:46:47","2025-05-10 10:47:00",13
"2025-05-10","부천점","Ce4KI7ec","166392884","S0006242","2025-05-10 10:47:00","2025-05-10 10:47:14",13
"2025-05-10","부천점","Ce4KI7ec","166392884","S0006729","2025-05-10 10:47:14","2025-05-10 10:47:37",22
"2025-05-10","부천점","Ce4KI7ec","166392884","A21005654","2025-05-10 10:47:37","2025-05-10 10:48:02",25
"2025-05-10","부천점","Ce4KI7ec","166392884","A21018748","2025-05-10 10:48:02","2025-05-10 10:48:45",42
"2025-05-10","부천점","eED1ubfK","166392958","S0004602","2025-05-10 12:05:17","2025-05-10 12:05:26",8
"2025-05-10","부천점","eED1ubfK","166392958","A20001208","2025-05-10 12:05:26","2025-05-10 12:05:38",12
"2025-05-10","부천점","eED1ubfK","166392958","A20001921","2025-05-10 12:05:38","2025-05-10 12:05:44",5
"2025-05-10","부천점","eED1ubfK","166392958","A20002458","2025-05-10 12:05:44","2025-05-10 12:05:58",14
"2025-05-10","부천점","eED1ubfK","166392958","A38000627","2025-05-10 12:05:58","2025-05-10 12:06:30",32
"2025-05-10","부천점","eED1ubfK","166392958","A21015558","2025-05-10 12:06:30","2025-05-10 12:06:45",14
"2025-05-10","부천점","eED1ubfK","166392958","A21015874","2025-05-10 12:06:45","2025-05-10 12:06:56",11
"2025-05-10","부천점","eED1ubfK","166392958","A21002222","2025-05-10 12:06:56","2025-05-10 12:07:18",21
"2025-05-10","부천점","eED1ubfK","166392958","A21013448","2025-05-10 12:07:18","2025-05-10 12:07:23",5
"2025-05-10","부천점","oOs9exjt","166392966","A21012587","2025-05-10 10:46:32","2025-05-10 10:46:51",19
"2025-05-10","부천점","oOs9exjt","166392966","S0003705","2025-05-10 10:46:51","2025-05-10 10:47:31",40
"2025-05-10","부천점","oOs9exjt","166392966","A21002292","2025-05-10 10:47:31","2025-05-10 10:47:38",6
"2025-05-10","부천점","oOs9exjt","166392966","A21011505","2025-05-10 10:47:38","2025-05-10 10:47:59",21
"2025-05-10","부천점","oOs9exjt","166392966","A21004327","2025-05-10 10:47:59","2025-05-10 10:48:10",11
"2025-05-10","부천점","oOs9exjt","166392966","A21002164","2025-05-10 10:48:10","2025-05-10 10:48:19",8
"2025-05-10","부천점","oOs9exjt","166392966","A21009040","2025-05-10 10:48:19","2025-05-10 10:48:27",8
"2025-05-10","부천점","oOs9exjt","166392966","A21014004","2025-05-10 10:48:27","2025-05-10 10:48:42",15
"2025-05-10","부천점","oOs9exjt","166392966","S0006565","2025-05-10 10:48:42","2025-05-10 10:48:55",13
"2025-05-10","부천점","oOs9exjt","166392966","S0006562","2025-05-10 10:48:55","2025-05-10 10:48:59",3
"2025-05-10","부천점","oOs9exjt","166392966","S0006685","2025-05-10 10:48:59","2025-05-10 10:49:04",5
"2025-05-10","부천점","oOs9exjt","166392966","A21011745","2025-05-10 10:49:04","2025-05-10 10:49:51",46
"2025-05-10","부천점","ek7EouT6","166392980","A21014338","2025-05-10 10:48:46","2025-05-10 10:49:06",19
"2025-05-10","부천점","ek7EouT6","166392980","A20001143","2025-05-10 10:49:06","2025-05-10 10:49:40",34
"2025-05-10","부천점","ek7EouT6","166392980","A20001143","2025-05-10 10:49:40","2025-05-10 10:49:48",7
"2025-05-10","부천점","ek7EouT6","166392980","A20001817","2025-05-10 10:49:48","2025-05-10 10:50:07",18
"2025-05-10","부천점","ek7EouT6","166392980","A21003598","2025-05-10 10:50:07","2025-05-10 10:50:11",4
"2025-05-10","부천점","ek7EouT6","166392980","A20004316","2025-05-10 10:50:11","2025-05-10 10:50:26",14
"2025-05-10","부천점","ek7EouT6","166392980","A21016541","2025-05-10 10:50:26","2025-05-10 10:50:35",9
"2025-05-10","부천점","ek7EouT6","166392980","A21009646","2025-05-10 10:50:35","2025-05-10 10:51:12",37
"2025-05-10","부천점","km65htJ1","166393018","A21013935","2025-05-10 10:49:20","2025-05-10 10:49:40",19
"2025-05-10","부천점","km65htJ1","166393018","S0000335","2025-05-10 10:49:40","2025-05-10 10:49:59",19
"2025-05-10","부천점","km65htJ1","166393018","A21012366","2025-05-10 10:49:59","2025-05-10 10:50:12",12
"2025-05-10","부천점","km65htJ1","166393018","A21005887","2025-05-10 10:50:12","2025-05-10 10:50:35",22
"2025-05-10","부천점","km65htJ1","166393018","A21005886","2025-05-10 10:50:35","2025-05-10 10:50:40",5
"2025-05-10","부천점","km65htJ1","166393018","A21005471","2025-05-10 10:50:40","2025-05-10 10:50:47",7
"2025-05-10","부천점","km65htJ1","166393018","A21006866","2025-05-10 10:50:47","2025-05-10 10:51:00",12
"2025-05-10","부천점","km65htJ1","166393018","A21020794","2025-05-10 10:51:00","2025-05-10 10:51:20",20
"2025-05-10","부천점","29AzUo3j","166393022","A21014816","2025-05-10 10:49:26","2025-05-10 10:49:48",21
"2025-05-10","부천점","29AzUo3j","166393022","A21001791","2025-05-10 10:49:48","2025-05-10 10:50:14",26
"2025-05-10","부천점","29AzUo3j","166393022","A21012616","2025-05-10 10:50:14","2025-05-10 10:50:43",28
"2025-05-10","부천점","29AzUo3j","166393022","A21006905","2025-05-10 10:50:43","2025-05-10 10:50:58",14
"2025-05-10","부천점","29AzUo3j","166393022","A21003959","2025-05-10 10:50:58","2025-05-10 10:51:02",4
"2025-05-10","부천점","29AzUo3j","166393022","A21005132","2025-05-10 10:51:02","2025-05-10 10:51:07",5
"2025-05-10","부천점","29AzUo3j","166393022","A21014211","2025-05-10 10:51:07","2025-05-10 10:51:20",12
"2025-05-10","부천점","29AzUo3j","166393022","A21013700","2025-05-10 10:51:20","2025-05-10 10:51:32",11
"2025-05-10","부천점","29AzUo3j","166393022","A21004782","2025-05-10 10:51:32","2025-05-10 10:51:41",9
"2025-05-10","부천점","29AzUo3j","166393022","A21019853","2025-05-10 10:51:41","2025-05-10 10:51:55",14
"2025-05-10","부천점","OffCwHq1","166393079","A21021470","2025-05-10 10:49:33","2025-05-10 10:50:01",28
"2025-05-10","부천점","OffCwHq1","166393079","S0002486","2025-05-10 10:50:01","2025-05-10 10:50:04",2
"2025-05-10","부천점","OffCwHq1","166393079","A20000594","2025-05-10 10:50:04","2025-05-10 10:50:23",19
"2025-05-10","부천점","OffCwHq1","166393079","A20004161","2025-05-10 10:50:23","2025-05-10 10:50:33",10
"2025-05-10","부천점","OffCwHq1","166393079","A20002170","2025-05-10 10:50:33","2025-05-10 10:50:40",7
"2025-05-10","부천점","Ce4KI7ec","166393208","A20002912","2025-05-10 10:50:45","2025-05-10 10:51:11",26
"2025-05-10","부천점","Ce4KI7ec","166393208","A20004244","2025-05-10 10:51:11","2025-05-10 10:51:20",8
"2025-05-10","부천점","QkYnP6mH","166393249","A20004279","2025-05-10 10:50:41","2025-05-10 10:50:54",12
"2025-05-10","부천점","QkYnP6mH","166393249","A21017783","2025-05-10 10:50:54","2025-05-10 10:51:21",26
"2025-05-10","부천점","QkYnP6mH","166393249","A21017807","2025-05-10 10:51:21","2025-05-10 10:51:36",14
"2025-05-10","부천점","QkYnP6mH","166393249","A21021876","2025-05-10 10:51:36","2025-05-10 10:51:45",9
"2025-05-10","부천점","QkYnP6mH","166393249","A20003359","2025-05-10 10:51:45","2025-05-10 10:51:53",8
"2025-05-10","부천점","QkYnP6mH","166393249","S0002771","2025-05-10 10:51:53","2025-05-10 10:52:27",33
"2025-05-10","부천점","QkYnP6mH","166393249","A21022403","2025-05-10 10:52:27","2025-05-10 10:52:38",11
"2025-05-10","부천점","QkYnP6mH","166393249","A21001358","2025-05-10 10:52:38","2025-05-10 10:52:47",9
"2025-05-10","부천점","QkYnP6mH","166393249","A20004095","2025-05-10 10:52:47","2025-05-10 10:52:54",7
"2025-05-10","부천점","QkYnP6mH","166393249","A38004822","2025-05-10 10:52:54","2025-05-10 10:53:18",24
"2025-05-10","부천점","QkYnP6mH","166393249","A21017602","2025-05-10 10:53:18","2025-05-10 10:53:34",15
"2025-05-10","부천점","QkYnP6mH","166393249","S0000988","2025-05-10 10:53:34","2025-05-10 10:54:21",46
"2025-05-10","부천점","QkYnP6mH","166393249","A21010140","2025-05-10 10:54:21","2025-05-10 10:54:31",9
"2025-05-10","부천점","oOs9exjt","166393360","A21012213","2025-05-10 10:51:59","2025-05-10 10:52:20",21
"2025-05-10","부천점","oOs9exjt","166393360","A21002315","2025-05-10 10:52:20","2025-05-10 10:52:30",9
"2025-05-10","부천점","oOs9exjt","166393360","A23000067","2025-05-10 10:52:30","2025-05-10 10:53:22",51
"2025-05-10","부천점","oOs9exjt","166393360","A21019097","2025-05-10 10:53:22","2025-05-10 10:53:27",5
"2025-05-10","부천점","oOs9exjt","166393360","A21017724","2025-05-10 10:53:27","2025-05-10 10:53:35",7
"2025-05-10","부천점","oOs9exjt","166393360","A21015503","2025-05-10 10:53:35","2025-05-10 10:53:44",8
"2025-05-10","부천점","oOs9exjt","166393360","A20003851","2025-05-10 10:53:44","2025-05-10 10:53:54",10
"2025-05-10","부천점","oOs9exjt","166393360","A21013979","2025-05-10 10:53:54","2025-05-10 10:54:10",15
"2025-05-10","부천점","oOs9exjt","166393360","A21003598","2025-05-10 10:54:10","2025-05-10 10:54:17",7
"2025-05-10","부천점","oOs9exjt","166393360","A20003931","2025-05-10 10:54:17","2025-05-10 10:54:26",9
"2025-05-10","부천점","oOs9exjt","166393360","A20003421","2025-05-10 10:54:26","2025-05-10 10:54:46",20
"2025-05-10","부천점","oOs9exjt","166393360","A20000756","2025-05-10 10:54:46","2025-05-10 10:54:53",6
"2025-05-10","부천점","oOs9exjt","166393360","A20000183","2025-05-10 10:54:53","2025-05-10 10:54:58",5
"2025-05-10","부천점","oOs9exjt","166393360","A20002170","2025-05-10 10:54:58","2025-05-10 10:55:04",6
"2025-05-10","부천점","oOs9exjt","166393360","A20003932","2025-05-10 10:55:04","2025-05-10 10:55:09",5
"2025-05-10","부천점","oOs9exjt","166393360","A20001124","2025-05-10 10:55:09","2025-05-10 10:55:14",4
"2025-05-10","부천점","oOs9exjt","166393360","A21004072","2025-05-10 10:55:14","2025-05-10 10:56:00",46
"2025-05-10","부천점","oOs9exjt","166393360","A21001301","2025-05-10 10:56:00","2025-05-10 10:56:06",5
"2025-05-10","부천점","oOs9exjt","166393360","A21002033","2025-05-10 10:56:06","2025-05-10 10:56:19",13
"2025-05-10","부천점","oOs9exjt","166393360","A20000735","2025-05-10 10:56:19","2025-05-10 10:56:31",12
"2025-05-10","부천점","oOs9exjt","166393360","A21005467","2025-05-10 10:56:31","2025-05-10 10:56:42",10
"2025-05-10","부천점","Ce4KI7ec","166393361","A21001791","2025-05-10 10:52:19","2025-05-10 10:52:45",26
"2025-05-10","부천점","Ce4KI7ec","166393361","A21002056","2025-05-10 10:52:45","2025-05-10 10:52:59",14
"2025-05-10","부천점","Ce4KI7ec","166393361","A21007611","2025-05-10 10:52:59","2025-05-10 10:53:26",26
"2025-05-10","부천점","Ce4KI7ec","166393361","A21016916","2025-05-10 10:53:26","2025-05-10 10:53:31",5
"2025-05-10","부천점","Ce4KI7ec","166393361","A21002338","2025-05-10 10:53:31","2025-05-10 10:53:44",13
"2025-05-10","부천점","Ce4KI7ec","166393361","A21005746","2025-05-10 10:53:44","2025-05-10 10:53:53",8
"2025-05-10","부천점","km65htJ1","166393496","A21011732","2025-05-10 10:53:30","2025-05-10 10:53:42",12
"2025-05-10","부천점","km65htJ1","166393496","S0005221","2025-05-10 10:53:42","2025-05-10 10:53:52",9
"2025-05-10","부천점","km65htJ1","166393496","A20003366","2025-05-10 10:53:52","2025-05-10 10:54:02",9
"2025-05-10","부천점","km65htJ1","166393496","A20000691","2025-05-10 10:54:02","2025-05-10 10:54:17",15
"2025-05-10","부천점","km65htJ1","166393496","A21007395","2025-05-10 10:54:17","2025-05-10 10:54:22",4
"2025-05-10","부천점","km65htJ1","166393496","A20002608","2025-05-10 10:54:22","2025-05-10 10:54:28",6
"2025-05-10","부천점","km65htJ1","166393496","A20000756","2025-05-10 10:54:28","2025-05-10 10:54:38",10
"2025-05-10","부천점","29AzUo3j","166393502","A21016391","2025-05-10 10:53:59","2025-05-10 10:54:29",30
"2025-05-10","부천점","29AzUo3j","166393502","A21002584","2025-05-10 10:54:29","2025-05-10 10:54:35",5
"2025-05-10","부천점","29AzUo3j","166393502","A21005129","2025-05-10 10:54:35","2025-05-10 10:54:46",10
"2025-05-10","부천점","29AzUo3j","166393502","A21017270","2025-05-10 10:54:46","2025-05-10 10:54:58",11
"2025-05-10","부천점","29AzUo3j","166393502","S0002007","2025-05-10 10:54:58","2025-05-10 10:55:18",20
"2025-05-10","부천점","29AzUo3j","166393502","S0006241","2025-05-10 10:55:18","2025-05-10 10:55:33",15
"2025-05-10","부천점","29AzUo3j","166393502","A21017724","2025-05-10 10:55:33","2025-05-10 10:56:32",58
"2025-05-10","부천점","29AzUo3j","166393502","A21010996","2025-05-10 10:56:32","2025-05-10 10:56:44",11
"2025-05-10","부천점","29AzUo3j","166393502","A20002077","2025-05-10 10:56:44","2025-05-10 10:56:49",5
"2025-05-10","부천점","29AzUo3j","166393502","A21007503","2025-05-10 10:56:49","2025-05-10 10:56:57",7
"2025-05-10","부천점","29AzUo3j","166393502","A20001705","2025-05-10 10:56:57","2025-05-10 10:57:08",11
"2025-05-10","부천점","29AzUo3j","166393502","A21017395","2025-05-10 10:57:08","2025-05-10 10:57:20",12
"2025-05-10","부천점","29AzUo3j","166393502","A20003851","2025-05-10 10:57:20","2025-05-10 10:57:31",10
"2025-05-10","부천점","29AzUo3j","166393502","A20001143","2025-05-10 10:57:31","2025-05-10 10:57:41",9
"2025-05-10","부천점","29AzUo3j","166393502","A20002775","2025-05-10 10:57:41","2025-05-10 10:57:51",9
"2025-05-10","부천점","29AzUo3j","166393502","A20000686","2025-05-10 10:57:51","2025-05-10 10:58:06",15
