2025,5,18,2025-05-01,운영1팀,서울동부,피패킹 품질 확대,36,강남논현점,1016,1023,"2,765,451","132,041",14.5,13.8,4.7,9,14,11.2,8.8,3,,,"1,624,395",895,1815,126.922749,2765451.43,132040.6838,1016,"1,951,648","1,951,648",1208413.935,0,2,0,2,16
2025,5,18,2025-05-01,운영1팀,서울동부,피패킹 품질 확대,85,강남압구정점,507,537,"1,716,053","65,315",9,8.2,4.7,3.5,8.1,6.5,6.2,,,,"931,748",458,2032,126.922749,1716053.139,65314.58506,507,"1,326,720","1,326,720",696906.4516,0,3,1,0,9
2025,5,18,2025-05-01,운영1팀,서울동부,피패킹 품질 확대,35,강남양재점,1008,1008,"2,628,408","130,116",16,14.5,9.7,4.8,15.1,12.1,12.6,,,,"1,734,937",919,1888,126.922749,2628407.866,130115.8924,1008,"2,020,033","2,020,033",1293188.161,0,0,3,2,18
2025,5,18,2025-05-01,운영1팀,서울동부,피패킹 품질 확대,156,강동천호점,1174,1175,"3,075,656","150,904",12.5,12.8,10.5,2.4,13.5,13.8,13,2,,,"1,615,581",959,1685,126.922749,3075655.984,150903.6386,1174,"2,475,320","2,475,320",1147547.226,0,0,0,1,14
2025,5,18,2025-05-01,운영2팀,서울북부,피패킹 품질 확대,130,강북미아점,1190,1264,"3,520,157","153,213",14.5,14.5,8.5,6,14.6,14.2,15.1,,,1,"1,779,181",995,1788,126.922749,3520156.886,153213.3881,1190,"2,699,023","2,699,023",1265437.387,1,0,1,1,16
2025,5,18,2025-05-01,운영4팀,서울서부,피패킹 품질 확대,39,강서가양점,1166,1176,"2,506,508","150,134",15,14.3,5.4,8.9,15.1,12,9.7,1,,,"1,706,413",991,1722,126.922749,2506507.536,150133.7221,1166,"1,738,843","1,738,843",1265914.581,1,0,0,2,17
2025,5,18,2025-05-01,운영4팀,서울서부,피패킹 품질 확대,141,강서화곡점,1612,1621,"4,541,395","208,006",20,21.6,10.6,11,19.8,20.1,16,,,,"2,301,410","1,341",1717,126.922749,4541394.988,208005.7807,1612,"3,364,692","3,364,692",1636216.129,1,1,0,6,25
2025,5,18,2025-05-01,운영3팀,서울중부,피패킹 품질 확대,143,고양점,549,552,"1,503,671","70,832",6.5,7,3.7,3.3,7,7.8,6,1,,,"877,932",422,2082,126.922749,1503671.032,70832.32015,549,"1,126,559","1,126,559",628540.871,0,0,1,2,8
2025,5,18,2025-05-01,운영4팀,서울서부,피패킹 품질 확대,60,관악신림점,1663,1678,"3,941,007","214,293",19,19.3,9.6,9.6,20.6,15.5,16.9,3,,,"2,257,531","1,308",1726,126.922749,3941007.165,214293.4323,1663,"2,900,749","2,900,749",1675011.194,0,0,0,6,23
2025,5,18,2025-05-01,운영2팀,서울북부,피패킹 품질 확대,41,광진자양점,1281,1287,"3,917,127","165,532",16.5,16.4,13.9,2.5,16.2,17.5,17.6,2,,,"2,021,851","1,120",1806,126.922749,3917127.266,165532.0525,1281,"3,208,677","3,208,677",1441529.226,0,0,0,1,20
